,Unnamed: 0,No,Y_t,J_t,ID index,time,X_t,normal,J_t_pred,Interpolated X_t
1457,1457,403,254682.0,1897.0,121,22,134.2551396942541,1,1722.5555555555554,134.2551396942541
1458,1458,403,87153.0,2050.0,121,23,42.51365853658537,1,1722.5555555555554,42.51365853658535
1459,1459,403,92619.0,1318.0,121,24,70.27238239757207,1,1722.5555555555554,70.27238239757207
1460,1460,403,40701.0,2082.0,121,25,19.54899135446686,1,1722.5555555555554,19.548991354466864
1461,1461,403,42627.0,1894.0,121,26,22.506335797254486,1,1722.5555555555554,22.506335797254486
1462,1462,403,37209.0,2115.0,121,27,17.59290780141844,1,1722.5555555555554,17.59290780141845
1463,1463,403,34566.0,2001.0,121,28,17.274362818590706,1,1722.5555555555554,17.274362818590706
1464,1464,405,664683.0,1275.0,122,8,521.32,0,1989.2,237.47387981991352
1465,1465,405,453639.0,1585.0,122,9,286.20757097791795,1,1989.2,286.20757097791795
1466,1466,405,689979.0,2060.0,122,10,334.9412621359224,1,1989.2,334.9412621359224
1467,1467,405,413889.0,1887.0,122,11,219.3370429252782,1,1989.2,219.33704292527818
1468,1468,405,409644.0,2183.0,122,12,187.6518552450756,1,1989.2,187.65185524507558
1469,1469,405,329934.0,2160.0,122,13,152.74722222222226,1,1989.2,152.74722222222223
1470,1470,405,286065.0,2208.0,122,14,129.55842391304347,1,1989.2,129.55842391304344
1471,1471,405,248580.0,2206.0,122,15,112.68359020852222,1,1989.2,112.68359020852222
1472,1472,405,197244.0,2183.0,122,16,90.35455794777828,1,1989.2,90.35455794777829
1473,1473,405,182823.0,2145.0,122,17,85.23216783216783,1,1989.2,85.23216783216785
1474,1474,405,154560.0,2208.0,122,18,70.0,1,1989.2,70.0
1475,1475,405,132057.0,2207.0,122,19,59.835523334843685,1,1989.2,59.835523334843685
1476,1476,407,395808.0,1484.0,123,20,266.7169811320755,1,1460.0,266.7169811320755
1477,1477,407,217419.0,1937.0,123,21,112.24522457408364,1,1460.0,112.24522457408364
1478,1478,407,174336.0,793.0,123,22,219.843631778058,0,1460.0,109.92592791391336
1479,1479,407,128259.0,411.0,123,23,312.06569343065695,0,1460.0,107.60663125374307
1480,1480,407,167091.0,1587.0,123,24,105.2873345935728,1,1460.0,105.2873345935728
1481,1481,407,75000.0,1072.0,123,25,69.96268656716418,1,1460.0,69.96268656716418
1482,1482,407,49308.0,1031.0,123,26,47.82541222114453,1,1460.0,47.825412221144546
1483,1483,407,272970.0,1161.0,123,27,235.11627906976744,1,1460.0,235.11627906976742
1484,1484,407,104565.0,1985.0,123,28,52.67758186397985,1,1460.0,52.67758186397987
1485,1485,407,57207.0,1423.0,123,29,40.20168657765284,1,1460.0,40.20168657765285
1486,1486,407,64443.0,1857.0,123,30,34.702746365105014,1,1460.0,34.702746365105014
1487,1487,407,46716.0,1597.0,123,31,29.252348152786475,1,1460.0,29.252348152786475
1488,1488,410,87735.0,613.0,124,6,143.12398042414355,0,2164.444444444445,5.0
1489,1489,410,292791.0,2030.0,124,7,144.2320197044335,1,2164.444444444445,144.2320197044335
1490,1490,410,678054.0,2177.0,124,8,311.4625631603124,1,2164.444444444445,311.4625631603124
1491,1491,410,453609.0,2198.0,124,9,206.37352138307548,1,2164.444444444445,206.3735213830755
1492,1492,410,429984.0,2174.0,124,10,197.78472861085555,1,2164.444444444445,197.78472861085555
1493,1493,410,341184.0,2157.0,124,11,158.17524339360222,1,2164.444444444445,158.17524339360222
1494,1494,410,283491.0,2208.0,124,12,128.39266304347825,1,2164.444444444445,128.39266304347825
1495,1495,410,244404.0,2200.0,124,13,111.09272727272727,1,2164.444444444445,111.09272727272727
1496,1496,410,185577.0,2183.0,124,14,85.01007787448465,1,2164.444444444445,85.01007787448464
1497,1497,410,174666.0,2153.0,124,15,81.12679981421273,1,2164.444444444445,81.12679981421273
1498,1498,410,149163.0,2207.0,124,16,67.58631626642503,1,2164.444444444445,67.58631626642503
1499,1499,410,107058.0,2201.0,124,17,48.64061790095411,1,2164.444444444445,48.64061790095414
1500,1500,412,305148.0,1281.0,125,9,238.21077283372367,1,2029.5,238.21077283372367
1501,1501,412,151548.0,1917.0,125,10,79.05477308294209,1,2029.5,79.05477308294209
1502,1502,412,70065.0,2079.0,125,11,33.701298701298704,1,2029.5,33.70129870129871
1503,1503,412,118203.0,2197.0,125,12,53.80200273099681,1,2029.5,53.80200273099681
1504,1504,412,103458.0,2194.0,125,13,47.15496809480401,1,2029.5,47.15496809480402
1505,1505,412,59685.0,2122.0,125,14,28.126767200754013,1,2029.5,28.126767200754017
1506,1506,412,70998.0,2152.0,125,15,32.99163568773234,1,2029.5,32.99163568773234
1507,1507,412,73365.0,2193.0,125,16,33.454172366621066,1,2029.5,33.454172366621066
1508,1508,412,69255.0,2192.0,125,17,31.594434306569344,1,2029.5,31.59443430656934
1509,1509,412,61650.0,1968.0,125,18,31.326219512195124,1,2029.5,31.32621951219512
1510,1510,412,45897.0,2111.0,125,19,21.741828517290386,1,2029.5,21.741828517290386
1511,1511,412,47568.0,2209.0,125,20,21.53372566772295,1,2029.5,21.53372566772295
1512,1512,414,285888.0,1215.0,126,9,235.2987654320988,1,2039.1,235.2987654320988
1513,1513,414,196581.0,1930.0,126,10,101.85544041450777,1,2039.1,101.85544041450777
1514,1514,414,157596.0,2161.0,126,11,72.92734844979177,1,2039.1,72.92734844979177
1515,1515,414,135231.0,2204.0,126,12,61.35707803992739,1,2039.1,61.35707803992739
1516,1516,414,110868.0,2205.0,126,13,50.280272108843526,1,2039.1,50.28027210884352
1517,1517,414,91497.0,2138.0,126,14,42.795603367633305,1,2039.1,42.7956033676333
1518,1518,414,57216.0,2147.0,126,15,26.649278062412677,1,2039.1,26.649278062412677
1519,1519,414,49320.0,2195.0,126,16,22.46924829157176,1,2039.1,22.46924829157176
1520,1520,414,55584.0,2201.0,126,17,25.253975465697412,1,2039.1,25.253975465697412
1521,1521,414,48540.0,1995.0,126,18,24.330827067669173,1,2039.1,24.33082706766917
1522,1522,414,67716.0,2151.0,126,19,31.48117154811716,1,2039.1,31.48117154811716
1523,1523,414,57774.0,2203.0,126,20,26.22514752610077,1,2039.1,26.22514752610077
1524,1524,416,469059.0,1437.0,127,8,326.41544885177456,1,2066.4,326.41544885177456
1525,1525,416,382323.0,1972.0,127,9,193.87576064908725,1,2066.4,193.87576064908725
1526,1526,416,333108.0,2087.0,127,10,159.61092477240058,1,2066.4,159.61092477240058
1527,1527,416,137985.0,2162.0,127,11,63.822849213691036,1,2066.4,63.82284921369103
1528,1528,416,97497.0,2170.0,127,12,44.9294930875576,1,2066.4,44.9294930875576
1529,1529,416,76341.0,2142.0,127,13,35.64005602240896,1,2066.4,35.64005602240896
1530,1530,416,71460.0,2188.0,127,14,32.6599634369287,1,2066.4,32.6599634369287
1531,1531,416,78360.0,2195.0,127,15,35.69931662870159,1,2066.4,35.69931662870159
1532,1532,416,72561.0,2169.0,127,16,33.4536652835408,1,2066.4,33.4536652835408
1533,1533,416,53436.0,2142.0,127,17,24.946778711484594,1,2066.4,24.946778711484598
1534,1534,416,47280.0,2190.0,127,18,21.589041095890412,1,2066.4,21.58904109589041
1535,1535,416,44889.0,2190.0,127,19,20.49726027397261,1,2066.4,20.497260273972607
1536,1536,418,575607.0,1421.0,128,8,405.0717804363125,1,2067.7,405.0717804363125
1537,1537,418,597606.0,1886.0,128,9,316.864262990456,1,2067.7,316.864262990456
1538,1538,418,571593.0,2200.0,128,10,259.815,1,2067.7,259.815
1539,1539,418,321411.0,2184.0,128,11,147.16620879120882,1,2067.7,147.16620879120882
1540,1540,418,269808.0,2178.0,128,12,123.87878787878788,1,2067.7,123.87878787878788
1541,1541,418,193629.0,2136.0,128,13,90.6502808988764,1,2067.7,90.65028089887642
1542,1542,418,187608.0,2205.0,128,14,85.08299319727891,1,2067.7,85.08299319727891
1543,1543,418,112773.0,2206.0,128,15,51.121033544877605,1,2067.7,51.12103354487758
1544,1544,418,56832.0,2106.0,128,16,26.98575498575499,1,2067.7,26.985754985754994
1545,1545,418,89418.0,2155.0,128,17,41.49327146171694,1,2067.7,41.493271461716944
1546,1546,418,77652.0,2208.0,128,18,35.16847826086956,1,2067.7,35.16847826086956
1547,1547,418,49485.0,2080.0,128,19,23.790865384615394,1,2067.7,23.790865384615387
1548,1548,420,492105.0,1608.0,129,8,306.035447761194,1,2051.125,306.035447761194
1549,1549,420,308412.0,1962.0,129,9,157.19266055045873,1,2051.125,157.19266055045873
1550,1550,420,228975.0,2030.0,129,10,112.79556650246306,1,2051.125,112.79556650246306
1551,1551,420,14424.0,628.0,129,11,22.968152866242036,0,2051.125,88.11695174238278
1552,1552,420,26259.0,377.0,129,12,69.65251989389921,0,2051.125,63.4383369823025
1553,1553,420,83721.0,2160.0,129,13,38.759722222222216,1,2051.125,38.75972222222222
1554,1554,420,72954.0,2187.0,129,14,33.358024691358025,1,2051.125,33.358024691358025
1555,1555,420,57411.0,2191.0,129,15,26.203103605659518,1,2051.125,26.20310360565952
1556,1556,420,81342.0,2130.0,129,16,38.18873239436621,1,2051.125,38.18873239436621
1557,1557,420,77106.0,2141.0,129,17,36.01401214385801,1,2051.125,36.01401214385801
1558,1558,420,67425.0,2200.0,129,18,30.647727272727273,1,2051.125,30.647727272727266
1559,1559,420,64731.0,2201.0,129,19,29.409813721035892,1,2051.125,29.409813721035892
1560,1560,422,208959.0,724.0,130,9,288.6174033149171,0,2108.6666666666665,193.06217460572665
1561,1561,422,244872.0,1860.0,130,10,131.6516129032258,1,2108.6666666666665,131.6516129032258
1562,1562,422,155022.0,2207.0,130,11,70.24105120072497,1,2108.6666666666665,70.24105120072497
1563,1563,422,57243.0,2124.0,130,12,26.950564971751408,1,2108.6666666666665,26.95056497175142
1564,1564,422,75675.0,2195.0,130,13,34.476082004555806,1,2108.6666666666665,34.476082004555806
1565,1565,422,53694.0,2104.0,130,14,25.519961977186323,1,2108.6666666666665,25.519961977186327
1566,1566,422,59904.0,2194.0,130,15,27.303555150410208,1,2108.6666666666665,27.303555150410208
1567,1567,422,72393.0,2126.0,130,16,34.051269990592665,1,2108.6666666666665,34.051269990592665
1568,1568,422,77325.0,2191.0,130,17,35.29210406207211,1,2108.6666666666665,35.29210406207211
1569,1569,422,65760.0,1977.0,130,18,33.26251896813353,1,2108.6666666666665,33.26251896813353
1570,1570,422,41226.0,2173.0,130,19,18.971928209848137,1,2108.6666666666665,18.97192820984813
1571,1571,422,46698.0,2137.0,130,20,21.85212915301825,1,2108.6666666666665,21.85212915301825
1572,1572,424,286023.0,1126.0,131,9,254.01687388987565,1,2020.7,254.01687388987565
1573,1573,424,199929.0,1941.0,131,10,103.00309119010821,1,2020.7,103.0030911901082
1574,1574,424,103785.0,2130.0,131,11,48.725352112676056,1,2020.7,48.72535211267605
1575,1575,424,98373.0,2199.0,131,12,44.735334242837645,1,2020.7,44.735334242837645
1576,1576,424,101172.0,2204.0,131,13,45.9038112522686,1,2020.7,45.9038112522686
1577,1577,424,78585.0,2141.0,131,14,36.70481083605792,1,2020.7,36.70481083605793
1578,1578,424,54405.0,2151.0,131,15,25.292887029288703,1,2020.7,25.292887029288707
1579,1579,424,58365.0,2194.0,131,16,26.602096627164997,1,2020.7,26.602096627164997
1580,1580,424,59607.0,2189.0,131,17,27.23024211968936,1,2020.7,27.23024211968936
1581,1581,424,49317.0,1932.0,131,18,25.52639751552795,1,2020.7,25.526397515527954
1582,1582,424,31347.0,2142.0,131,19,14.634453781512606,1,2020.7,14.634453781512605
1583,1583,424,37107.0,2185.0,131,20,16.982608695652175,1,2020.7,16.982608695652175
1584,1584,426,330027.0,1186.0,132,8,278.2689713322091,1,2049.7,278.2689713322091
1585,1585,426,379173.0,2100.0,132,9,180.55857142857144,1,2049.7,180.55857142857144
1586,1586,426,307371.0,1956.0,132,10,157.1426380368098,1,2049.7,157.1426380368098
1587,1587,426,207318.0,2165.0,132,11,95.75889145496537,1,2049.7,95.75889145496535
1588,1588,426,184149.0,2177.0,132,12,84.58842443729905,1,2049.7,84.58842443729907
1589,1589,426,161457.0,2206.0,132,13,73.18993653671805,1,2049.7,73.18993653671806
1590,1590,426,135099.0,2129.0,132,14,63.456552372005646,1,2049.7,63.456552372005646
1591,1591,426,123345.0,2206.0,132,15,55.91341795104261,1,2049.7,55.91341795104261
1592,1592,426,103722.0,2174.0,132,16,47.71021159153634,1,2049.7,47.710211591536336
1593,1593,426,109206.0,2198.0,132,17,49.684258416742495,1,2049.7,49.684258416742495
1594,1594,426,104550.0,2125.0,132,18,49.2,1,2049.7,49.2
1595,1595,426,97665.0,2199.0,132,19,44.413369713506135,1,2049.7,44.413369713506135
1596,1596,428,398100.0,1189.0,133,8,334.8191757779647,1,2057.6,334.8191757779647
1597,1597,428,535026.0,1994.0,133,9,268.3179538615847,1,2057.6,268.3179538615847
1598,1598,428,406500.0,2092.0,133,10,194.3116634799235,1,2057.6,194.31166347992354
1599,1599,428,242070.0,2162.0,133,11,111.9657724329325,1,2057.6,111.96577243293251
1600,1600,428,204834.0,2203.0,133,12,92.97957330912392,1,2057.6,92.97957330912391
1601,1601,428,172617.0,2203.0,133,13,78.35542442124375,1,2057.6,78.35542442124374
1602,1602,428,146262.0,2125.0,133,14,68.82917647058825,1,2057.6,68.82917647058825
1603,1603,428,138624.0,2205.0,133,15,62.86802721088437,1,2057.6,62.86802721088437
1604,1604,428,122154.0,2206.0,133,16,55.37352674524026,1,2057.6,55.37352674524027
1605,1605,428,92421.0,2197.0,133,17,42.06690942193901,1,2057.6,42.066909421939016
1606,1606,428,100551.0,2119.0,133,18,47.45210004719207,1,2057.6,47.45210004719207
1607,1607,428,91878.0,2195.0,133,19,41.85785876993165,1,2057.6,41.85785876993166
1608,1608,430,728949.0,2086.0,134,17,349.44822627037394,1,1804.0,349.44822627037394
1609,1609,430,844068.0,1567.0,134,18,538.6522016592213,0,1804.0,360.61193526757705
1610,1610,430,735744.0,1979.0,134,19,371.77564426478017,1,1804.0,371.77564426478017
1611,1611,430,570342.0,1646.0,134,20,346.50182260024314,1,1804.0,346.50182260024314
1612,1612,430,623991.0,2023.0,134,21,308.44834404349973,1,1804.0,308.44834404349973
1613,1613,430,594789.0,1825.0,134,22,325.9117808219178,1,1804.0,325.9117808219178
1614,1614,430,488991.0,2065.0,134,23,236.7995157384988,1,1804.0,236.79951573849883
1615,1615,430,488817.0,1690.0,134,24,289.24082840236684,1,1804.0,289.24082840236684
1616,1616,430,415749.0,1996.0,134,25,208.29108216432857,1,1804.0,208.2910821643286
1617,1617,430,67005.0,1163.0,134,26,57.61392949269132,1,1804.0,57.61392949269134
1618,1618,430,117795.0,2178.0,134,27,54.0840220385675,1,1804.0,54.0840220385675
1619,1619,430,135783.0,2092.0,134,28,64.90583173996176,1,1804.0,64.90583173996176
1620,1620,438,82635.0,122.0,135,13,677.3360655737705,0,1960.2222222222226,133.43509057484005
1621,1621,438,274503.0,1667.0,135,14,164.66886622675466,1,1960.2222222222226,164.66886622675466
1622,1622,438,400425.0,2044.0,135,15,195.90264187866927,1,1960.2222222222226,195.90264187866927
1623,1623,438,435207.0,2087.0,135,16,208.53234307618592,1,1960.2222222222226,208.53234307618592
1624,1624,438,478962.0,2127.0,135,17,225.18194640338504,1,1960.2222222222226,225.18194640338504
1625,1625,438,393489.0,1762.0,135,18,223.31952326901245,1,1960.2222222222226,223.31952326901245
1626,1626,438,261855.0,1537.0,135,19,170.3675992192583,1,1960.2222222222226,170.3675992192583
1627,1627,438,309249.0,2103.0,135,20,147.05135520684738,1,1960.2222222222226,147.05135520684738
1628,1628,438,298065.0,2122.0,135,21,140.46418473138547,1,1960.2222222222226,140.46418473138547
1629,1629,438,291027.0,2193.0,135,22,132.70725034199725,1,1960.2222222222226,132.70725034199725
1630,1630,438,240387.0,2149.0,135,23,111.8599348534202,1,1960.2222222222226,111.85993485342019
1631,1631,438,221826.0,2150.0,135,24,103.17488372093024,1,1960.2222222222226,103.17488372093023
1632,1632,440,146646.0,705.0,136,13,208.00851063829788,0,2018.555555555556,258.14336793642383
1633,1633,440,381177.0,1676.0,136,14,227.43257756563247,1,2018.555555555556,227.43257756563244
1634,1634,440,427083.0,2171.0,136,15,196.72178719484108,1,2018.555555555556,196.72178719484106
1635,1635,440,409974.0,2100.0,136,16,195.22571428571428,1,2018.555555555556,195.22571428571428
1636,1636,440,418989.0,2178.0,136,17,192.3732782369146,1,2018.555555555556,192.3732782369146
1637,1637,440,344634.0,1818.0,136,18,189.5676567656766,1,2018.555555555556,189.5676567656766
1638,1638,440,295089.0,2180.0,136,19,135.36192660550458,1,2018.555555555556,135.3619266055046
1639,1639,440,265002.0,2095.0,136,20,126.49260143198092,1,2018.555555555556,126.49260143198092
1640,1640,440,240762.0,1883.0,136,21,127.8608603292618,1,2018.555555555556,127.8608603292618
1641,1641,440,167631.0,2066.0,136,22,81.13794772507259,1,2018.555555555556,81.13794772507259
1642,1642,440,158154.0,2190.0,136,23,72.21643835616439,1,2018.555555555556,72.21643835616439
1643,1643,440,161685.0,2121.0,136,24,76.23055162659124,1,2018.555555555556,76.23055162659124
1644,1644,442,0.0,177.0,137,13,0.0,0,2017.25,222.77974345237735
1645,1645,442,245436.0,960.0,137,14,255.6625,0,2017.25,217.54414942604842
1646,1646,442,454128.0,2139.0,137,15,212.3085553997195,1,2017.25,212.3085553997195
1647,1647,442,434232.0,2097.0,137,16,207.07296137339057,1,2017.25,207.07296137339057
1648,1648,442,413673.0,2185.0,137,17,189.3240274599543,1,2017.25,189.32402745995432
1649,1649,442,337470.0,1886.0,137,18,178.93425238600213,1,2017.25,178.93425238600213
1650,1650,442,294357.0,2174.0,137,19,135.3988040478381,1,2017.25,135.3988040478381
1651,1651,442,249177.0,1852.0,137,20,134.54481641468686,1,2017.25,134.54481641468686
1652,1652,442,210822.0,1849.0,137,21,114.01946998377501,1,2017.25,114.01946998377502
1653,1653,442,49863.0,1956.0,137,22,25.492331288343557,1,2017.25,25.492331288343507
1654,1654,442,64530.0,2151.0,137,23,30.0,1,2017.25,30.0
1655,1655,442,66543.0,2135.0,137,24,31.16768149882904,1,2017.25,31.16768149882904
1656,1656,448,307080.0,1146.0,138,20,267.9581151832461,1,1813.375,267.9581151832461
1657,1657,448,950244.0,1683.0,138,21,564.6131907308378,0,1813.375,303.85892694173594
1658,1658,448,994515.0,1949.0,138,22,510.2693689071319,0,1813.375,339.75973870022574
1659,1659,448,737046.0,1962.0,138,23,375.6605504587156,1,1813.375,375.6605504587156
1660,1660,448,503709.0,2064.0,138,24,244.0450581395349,1,1813.375,244.04505813953483
1661,1661,448,342822.0,2057.0,138,25,166.66115702479343,1,1813.375,166.6611570247934
1662,1662,448,152727.0,412.0,138,26,370.6966019417476,0,1813.375,186.61425177382938
1663,1663,448,170319.0,138.0,138,27,1234.195652173913,0,1813.375,206.56734652286536
1664,1664,448,349068.0,1541.0,138,28,226.52044127190132,1,1813.375,226.52044127190132
1665,1665,448,357051.0,2105.0,138,29,169.6204275534442,1,1813.375,169.6204275534442
1666,1666,448,371004.0,2136.0,138,30,173.69101123595505,1,1813.375,173.69101123595505
1667,1667,448,347283.0,1986.0,138,31,174.86555891238672,1,1813.375,174.86555891238672
1668,1668,452,501294.0,1648.0,139,4,304.18325242718447,1,2097.8,304.18325242718447
1669,1669,452,541566.0,2182.0,139,5,248.19706691109073,1,2097.8,248.19706691109073
1670,1670,452,360765.0,2098.0,139,6,171.95662535748332,1,2097.8,171.9566253574833
1671,1671,452,341697.0,2149.0,139,7,159.00279199627738,1,2097.8,159.00279199627738
1672,1672,452,333264.0,2124.0,139,8,156.90395480225988,1,2097.8,156.90395480225988
1673,1673,452,321273.0,2118.0,139,9,151.6869688385269,1,2097.8,151.6869688385269
1674,1674,452,258819.0,2087.0,139,10,124.0148538572113,1,2097.8,124.01485385721128
1675,1675,452,207198.0,2163.0,139,11,95.79195561719835,1,2097.8,95.79195561719837
1676,1676,452,197748.0,2202.0,139,12,89.80381471389644,1,2097.8,89.80381471389643
1677,1677,452,188634.0,2207.0,139,13,85.4707748074309,1,2097.8,85.4707748074309
1678,1678,452,144597.0,2161.0,139,14,66.9120777417862,1,2097.8,66.91207774178619
1679,1679,452,148686.0,2205.0,139,15,67.43129251700681,1,2097.8,67.43129251700681
1680,1680,454,324741.0,1555.0,140,4,208.83665594855304,1,2074.1,208.83665594855304
1681,1681,454,389682.0,2181.0,140,5,178.67125171939475,1,2074.1,178.67125171939475
1682,1682,454,257385.0,2111.0,140,6,121.92562766461391,1,2074.1,121.92562766461393
1683,1683,454,215472.0,2077.0,140,7,103.74193548387095,1,2074.1,103.74193548387096
1684,1684,454,217206.0,2208.0,140,8,98.37228260869566,1,2074.1,98.37228260869566
1685,1685,454,214749.0,2209.0,140,9,97.2154821186057,1,2074.1,97.2154821186057
1686,1686,454,185199.0,2135.0,140,10,86.74426229508198,1,2074.1,86.744262295082
1687,1687,454,155340.0,2162.0,140,11,71.85013876040703,1,2074.1,71.85013876040702
1688,1688,454,122583.0,2198.0,140,12,55.770245677888994,1,2074.1,55.770245677888994
1689,1689,454,136353.0,1905.0,140,13,71.5763779527559,1,2074.1,71.5763779527559
1690,1690,454,112512.0,2155.0,140,14,52.209744779582365,1,2074.1,52.209744779582365
1691,1691,454,101466.0,2199.0,140,15,46.141882673942696,1,2074.1,46.14188267394269
1692,1692,456,402870.0,1580.0,141,4,254.98101265822785,1,1894.2,254.98101265822785
1693,1693,456,346569.0,1744.0,141,5,198.72075688073397,1,1894.2,198.72075688073397
1694,1694,456,59367.0,1719.0,141,6,34.53577661431065,1,1894.2,34.535776614310635
1695,1695,456,38016.0,2140.0,141,7,17.76448598130841,1,1894.2,17.76448598130841
1696,1696,456,132672.0,1975.0,141,8,67.17569620253164,1,1894.2,67.17569620253164
1697,1697,456,81879.0,1994.0,141,9,41.06268806419258,1,1894.2,41.06268806419257
1698,1698,456,63588.0,1774.0,141,10,35.84441939120632,1,1894.2,35.844419391206316
1699,1699,456,85143.0,2163.0,141,11,39.3633841886269,1,1894.2,39.3633841886269
1700,1700,456,98583.0,2202.0,141,12,44.76975476839236,1,1894.2,44.76975476839236
1701,1701,456,92022.0,1651.0,141,13,55.73712901271956,1,1894.2,55.73712901271956
1702,1702,456,24816.0,2092.0,141,14,11.862332695984705,1,1894.2,11.862332695984719
1703,1703,456,75462.0,2189.0,141,15,34.47327546825034,1,1894.2,34.473275468250336
1704,1704,458,421062.0,1554.0,142,4,270.953667953668,1,2012.4,270.953667953668
1705,1705,458,521022.0,2175.0,142,5,239.55034482758617,1,2012.4,239.55034482758617
1706,1706,458,408252.0,1917.0,142,6,212.96400625978092,1,2012.4,212.9640062597809
1707,1707,458,252768.0,1976.0,142,7,127.91902834008093,1,2012.4,127.91902834008096
1708,1708,458,254178.0,2194.0,142,8,115.85141294439379,1,2012.4,115.85141294439379
1709,1709,458,247734.0,2153.0,142,9,115.06456107756618,1,2012.4,115.06456107756618
1710,1710,458,227130.0,2135.0,142,10,106.38407494145198,1,2012.4,106.38407494145198
1711,1711,458,198006.0,2162.0,142,11,91.58464384828864,1,2012.4,91.58464384828864
1712,1712,458,177966.0,2209.0,142,12,80.56405613399728,1,2012.4,80.56405613399727
1713,1713,458,115548.0,1649.0,142,13,70.07155852031535,1,2012.4,70.07155852031534
1714,1714,458,66435.0,2135.0,142,14,31.11709601873536,1,2012.4,31.117096018735367
1715,1715,458,63516.0,2200.0,142,15,28.87090909090909,1,2012.4,28.87090909090909
1716,1716,460,214710.0,783.0,143,20,274.2145593869732,0,1721.857142857143,405.1691363698278
1717,1717,460,635382.0,912.0,143,21,696.6907894736843,0,1721.857142857143,342.5477445250549
1718,1718,460,214890.0,658.0,143,22,326.580547112462,0,1721.857142857143,279.92635268028204
1719,1719,460,416139.0,1915.0,143,23,217.30496083550915,1,1721.857142857143,217.30496083550915
1720,1720,460,317256.0,2051.0,143,24,154.68356899073626,1,1721.857142857143,154.68356899073626
1721,1721,460,224133.0,2038.0,143,25,109.97693817468107,1,1721.857142857143,109.97693817468107
1722,1722,460,147234.0,1437.0,143,26,102.45929018789144,1,1721.857142857143,102.45929018789144
1723,1723,460,248520.0,1165.0,143,27,213.3218884120172,1,1721.857142857143,213.3218884120172
1724,1724,460,346824.0,1483.0,143,28,233.86648685097768,1,1721.857142857143,233.86648685097768
1725,1725,460,267324.0,1964.0,143,29,136.11201629327903,1,1721.857142857143,136.112016293279
1726,1726,460,198951.0,2017.0,143,30,98.6370847793753,1,1721.857142857143,98.6370847793753
1727,1727,460,169215.0,1925.0,143,31,87.9038961038961,1,1721.857142857143,87.9038961038961
1728,1728,461,243582.0,2115.0,144,5,115.16879432624116,1,2172.2,115.16879432624116
1729,1729,461,335211.0,2207.0,144,6,151.88536474852742,1,2172.2,151.88536474852742
1730,1730,461,307752.0,2180.0,144,7,141.17064220183485,1,2172.2,141.17064220183485
1731,1731,461,248160.0,2156.0,144,8,115.10204081632654,1,2172.2,115.10204081632654
1732,1732,461,227529.0,2183.0,144,9,104.22766834631241,1,2172.2,104.22766834631241
1733,1733,461,211827.0,2167.0,144,10,97.75126903553301,1,2172.2,97.75126903553301
1734,1734,461,189783.0,2190.0,144,11,86.65890410958905,1,2172.2,86.65890410958906
1735,1735,461,181389.0,2143.0,144,12,84.64255716285581,1,2172.2,84.64255716285581
1736,1736,461,158238.0,2175.0,144,13,72.75310344827587,1,2172.2,72.75310344827585
1737,1737,461,149790.0,2206.0,144,14,67.9011786038078,1,2172.2,67.9011786038078
1738,1738,461,125583.0,2191.0,144,15,57.31766316750343,1,2172.2,57.317663167503426
1739,1739,461,134094.0,2174.0,144,16,61.68077276908924,1,2172.2,61.68077276908924
1740,1740,463,827367.0,1421.0,145,5,582.2427867698804,0,2063.1,179.76553325935936
1741,1741,463,333081.0,2209.0,145,6,150.78361249434133,1,2063.1,150.78361249434136
1742,1742,463,259194.0,2128.0,145,7,121.80169172932331,1,2063.1,121.80169172932332
1743,1743,463,214152.0,2155.0,145,8,99.37447795823664,1,2063.1,99.37447795823665
1744,1744,463,149037.0,2112.0,145,9,70.56676136363636,1,2063.1,70.56676136363637
1745,1745,463,29952.0,2118.0,145,10,14.141643059490088,1,2063.1,14.141643059490093
1746,1746,463,124521.0,2195.0,145,11,56.72938496583144,1,2063.1,56.72938496583146
1747,1747,463,148725.0,2134.0,145,12,69.69306466729147,1,2063.1,69.69306466729147
1748,1748,463,121581.0,2169.0,145,13,56.0539419087137,1,2063.1,56.05394190871371
1749,1749,463,29409.0,1990.0,145,14,14.778391959798991,1,2063.1,14.778391959798967
1750,1750,463,110742.0,2053.0,145,15,53.941548952752065,1,2063.1,53.94154895275204
1751,1751,463,154041.0,2181.0,145,16,70.62861072902336,1,2063.1,70.62861072902336
1752,1752,465,318150.0,1952.0,146,5,162.98668032786884,1,2065.6,162.98668032786884
1753,1753,465,327399.0,2209.0,146,6,148.21140787686738,1,2065.6,148.21140787686738
1754,1754,465,238620.0,2178.0,146,7,109.55922865013771,1,2065.6,109.55922865013773
1755,1755,465,157944.0,2136.0,146,8,73.94382022471909,1,2065.6,73.94382022471908
1756,1756,465,163548.0,2184.0,146,9,74.88461538461539,1,2065.6,74.88461538461539
1757,1757,465,160131.0,2167.0,146,10,73.89524688509461,1,2065.6,73.89524688509461
1758,1758,465,83808.0,2190.0,146,11,38.26849315068493,1,2065.6,38.26849315068495
1759,1759,465,9558.0,1329.0,146,12,7.1918735891647865,1,2065.6,7.1918735891648
1760,1760,465,77847.0,2107.0,146,13,36.9468438538206,1,2065.6,36.94684385382061
1761,1761,465,88938.0,2204.0,146,14,40.3529945553539,1,2065.6,40.3529945553539
1762,1762,465,72282.0,2107.0,146,15,34.305647840531556,1,2065.6,34.30564784053156
