,Unnamed: 0,No,Y_first6,Y_last6,Y_t,J_t,ID index,time,X_t,normal,Interpolated X_t
568,568,304,281326.0,52959.5,410391.0,4255.0,94,6,96.44911868390128,1,96.44911868390128
569,569,304,281326.0,52959.5,317757.0,4355.0,94,7,72.96371986222732,1,72.96371986222732
570,570,306,116210.25,14674.5,1146759.0,3663.0,95,2,313.06552006552005,1,313.06552006552005
571,571,306,116210.25,14674.5,420177.0,4280.0,95,3,98.17219626168225,1,98.17219626168225
572,572,306,116210.25,14674.5,181188.0,4161.0,95,4,43.54434030281183,1,43.54434030281183
573,573,306,116210.25,14674.5,146943.0,4296.0,95,5,34.20460893854749,1,34.20460893854749
574,574,306,116210.25,14674.5,105519.0,4194.0,95,6,25.159513590844067,1,25.15951359084407
575,575,306,116210.25,14674.5,88047.0,4318.0,95,7,20.39069013432145,1,20.390690134321453
576,576,308,159216.75,41542.5,1169928.0,4108.0,96,2,284.79259980525796,1,284.79259980525796
577,577,308,159216.75,41542.5,817230.0,4164.0,96,3,196.2608069164265,1,196.2608069164265
578,578,308,159216.75,41542.5,482697.0,4138.0,96,4,116.64983083615273,1,116.64983083615274
579,579,308,159216.75,41542.5,397731.0,4233.0,96,5,93.95960311835577,1,93.95960311835579
580,580,308,159216.75,41542.5,310332.0,4144.0,96,6,74.88706563706562,1,74.88706563706563
581,581,308,159216.75,41542.5,249255.0,4330.0,96,7,57.56466512702079,1,57.5646651270208
582,582,310,178855.5,27985.0,1391088.0,4024.0,97,2,345.69781312127236,1,345.69781312127236
583,583,310,178855.5,27985.0,851106.0,4254.0,97,3,200.07193229901267,1,200.07193229901267
584,584,310,178855.5,27985.0,393900.0,4095.0,97,4,96.1904761904762,1,96.1904761904762
585,585,310,178855.5,27985.0,276963.0,4254.0,97,5,65.1064880112835,1,65.1064880112835
586,586,310,178855.5,27985.0,206670.0,4141.0,97,6,49.90823472591162,1,49.908234725911626
587,587,310,178855.5,27985.0,167910.0,4329.0,97,7,38.787248787248785,1,38.78724878724879
588,588,314,150610.0,69591.5,710070.0,2160.0,98,9,328.7361111111111,1,328.7361111111111
589,589,314,150610.0,69591.5,1236879.0,4048.0,98,10,305.5531126482214,1,305.5531126482214
590,590,314,150610.0,69591.5,804714.0,3653.0,98,11,220.2885299753627,1,220.28852997536268
591,591,314,150610.0,69591.5,608406.0,3648.0,98,12,166.77796052631578,1,166.77796052631575
592,592,314,150610.0,69591.5,455619.0,4119.0,98,13,110.61398397669338,1,110.61398397669336
593,593,314,150610.0,69591.5,417549.0,3564.0,98,14,117.1574074074074,1,117.1574074074074
594,594,316,81958.0,10922.5,875229.0,3741.0,99,2,233.95589414595028,1,233.95589414595028
595,595,316,81958.0,10922.5,272718.0,3277.0,99,3,83.22184925236495,1,83.22184925236496
596,596,316,81958.0,10922.5,98529.0,4102.0,99,4,24.01974646513896,1,24.01974646513895
597,597,316,81958.0,10922.5,177951.0,3496.0,99,5,50.901315789473685,1,50.901315789473685
598,598,316,81958.0,10922.5,64353.0,4048.0,99,6,15.89748023715415,1,15.897480237154156
599,599,316,81958.0,10922.5,65535.0,4280.0,99,7,15.311915887850466,1,15.311915887850464
600,600,318,173128.0833,66107.0,1548588.0,3874.0,100,13,399.7387712958183,1,399.7387712958183
601,601,318,173128.0833,66107.0,821058.0,4214.0,100,14,194.84053156146183,1,194.84053156146183
602,602,318,173128.0833,66107.0,584154.0,4009.0,100,15,145.71065103517088,1,145.71065103517088
603,603,318,173128.0833,66107.0,358224.0,4346.0,100,16,82.4261389783709,1,82.42613897837089
604,604,318,173128.0833,66107.0,356655.0,2323.0,100,17,153.5320705983642,1,153.5320705983642
605,605,318,173128.0833,66107.0,396642.0,2836.0,100,18,139.85966149506348,1,139.85966149506348
606,606,320,176513.8333,32775.5,1184235.0,4072.0,101,3,290.82391944990184,1,290.82391944990184
607,607,320,176513.8333,32775.5,1077909.0,4063.0,101,4,265.2987939945853,1,265.2987939945853
608,608,320,176513.8333,32775.5,611841.0,4233.0,101,5,144.54075124025513,1,144.54075124025513
609,609,320,176513.8333,32775.5,297327.0,3564.0,101,6,83.4250841750842,1,83.42508417508418
610,610,320,176513.8333,32775.5,236718.0,4274.0,101,7,55.38558727187646,1,55.38558727187646
611,611,320,176513.8333,32775.5,196653.0,4331.0,101,8,45.405910875086576,1,45.405910875086576
612,612,322,121615.1667,19193.5,876783.0,3837.0,102,3,228.5074276778733,1,228.5074276778733
613,613,322,121615.1667,19193.5,719046.0,4128.0,102,4,174.1875,1,174.1875
614,614,322,121615.1667,19193.5,320472.0,4215.0,102,5,76.03131672597864,1,76.03131672597866
615,615,322,121615.1667,19193.5,165507.0,4088.0,102,6,40.48605675146771,1,40.486056751467714
616,616,322,121615.1667,19193.5,137238.0,4235.0,102,7,32.405667060212515,1,32.40566706021252
617,617,322,121615.1667,19193.5,115161.0,4230.0,102,8,27.224822695035463,1,27.224822695035463
618,618,324,125825.5833,18330.5,867066.0,3544.0,103,3,244.65744920993228,1,244.65744920993228
619,619,324,125825.5833,18330.5,776151.0,3945.0,103,4,196.7429657794677,1,196.7429657794677
620,620,324,125825.5833,18330.5,354396.0,4100.0,103,5,86.4380487804878,1,86.4380487804878
621,621,324,125825.5833,18330.5,197034.0,4123.0,103,6,47.78898860053359,1,47.7889886005336
622,622,324,125825.5833,18330.5,115578.0,4157.0,103,7,27.80322347847005,1,27.803223478470045
623,623,324,125825.5833,18330.5,109983.0,4190.0,103,8,26.24892601431981,1,26.248926014319807
624,624,326,146161.8333,24621.0,1044612.0,3619.0,104,3,288.6465874550981,1,288.6465874550981
625,625,326,146161.8333,24621.0,877020.0,4060.0,104,4,216.0147783251232,1,216.0147783251232
626,626,326,146161.8333,24621.0,476709.0,4136.0,104,5,115.25846228239844,1,115.25846228239843
627,627,326,146161.8333,24621.0,410433.0,4152.0,104,6,98.85187861271677,1,98.85187861271676
628,628,326,146161.8333,24621.0,155547.0,4244.0,104,7,36.651036757775685,1,36.65103675777567
629,629,326,146161.8333,24621.0,147726.0,4215.0,104,8,35.04768683274021,1,35.04768683274021
630,630,338,101391.3333,31592.5,831048.0,4057.0,105,2,204.84298742913484,1,204.84298742913484
631,631,338,101391.3333,31592.5,439704.0,4320.0,105,3,101.78333333333332,1,101.78333333333332
632,632,338,101391.3333,31592.5,329847.0,4183.0,105,4,78.8541716471432,1,78.8541716471432
633,633,338,101391.3333,31592.5,248331.0,4316.0,105,5,57.537303058387394,1,57.537303058387394
634,634,338,101391.3333,31592.5,224901.0,4399.0,105,6,51.12548306433281,1,51.12548306433281
635,635,338,101391.3333,31592.5,189555.0,4353.0,105,7,43.545830461750526,1,43.545830461750526
636,636,340,107837.4167,30954.5,934434.0,3907.0,106,2,239.16918351676483,1,239.16918351676483
637,637,340,107837.4167,30954.5,458757.0,4321.0,106,3,106.16917380236055,1,106.16917380236055
638,638,340,107837.4167,30954.5,338955.0,4157.0,106,4,81.53836901611739,1,81.5383690161174
639,639,340,107837.4167,30954.5,261651.0,4323.0,106,5,60.525329632199856,1,60.525329632199856
640,640,340,107837.4167,30954.5,223221.0,4398.0,106,6,50.755115961800826,1,50.755115961800826
641,641,340,107837.4167,30954.5,185727.0,4351.0,106,7,42.68604918409561,1,42.68604918409561
642,642,342,160768.8333,53582.0,1129374.0,4188.0,107,2,269.6690544412608,1,269.6690544412608
643,643,342,160768.8333,53582.0,861066.0,4140.0,107,3,207.98695652173916,1,207.98695652173916
644,644,342,160768.8333,53582.0,543408.0,3773.0,107,4,144.02544394381133,1,144.02544394381135
645,645,342,160768.8333,53582.0,436851.0,4317.0,107,5,101.19318971507992,1,101.19318971507994
646,646,342,160768.8333,53582.0,378441.0,4402.0,107,6,85.97024079963654,1,85.97024079963654
647,647,342,160768.8333,53582.0,321492.0,4351.0,107,7,73.88922086876579,1,73.88922086876579
648,648,344,92858.75,26550.5,951966.0,3301.0,108,2,288.3871554074522,1,288.3871554074522
649,649,344,92858.75,26550.5,410139.0,4321.0,108,3,94.9176116639667,1,94.91761166396668
650,650,344,92858.75,26550.5,282165.0,4183.0,108,4,67.45517571121205,1,67.45517571121205
651,651,344,92858.75,26550.5,210498.0,4317.0,108,5,48.760250173731755,1,48.760250173731755
652,652,344,92858.75,26550.5,182592.0,4399.0,108,6,41.50761536712889,1,41.50761536712889
653,653,344,92858.75,26550.5,159303.0,4348.0,108,7,36.638224471021154,1,36.638224471021154
654,654,346,102022.5833,35736.0,707784.0,2815.0,109,2,251.4330373001776,1,251.4330373001776
655,655,346,102022.5833,35736.0,658896.0,4314.0,109,3,152.73435326842838,1,152.73435326842838
656,656,346,102022.5833,35736.0,397614.0,4059.0,109,4,97.95861049519587,1,97.95861049519587
657,657,346,102022.5833,35736.0,329289.0,4335.0,109,5,75.960553633218,1,75.960553633218
658,658,346,102022.5833,35736.0,265611.0,4377.0,109,6,60.68334475668265,1,60.68334475668266
659,659,346,102022.5833,35736.0,214416.0,4367.0,109,7,49.09915273643232,1,49.09915273643233
660,660,358,26760.25,17488.0,286386.0,3034.0,110,2,94.39222148978249,1,94.39222148978249
661,661,358,26760.25,17488.0,149712.0,2812.0,110,3,53.24039829302987,1,53.24039829302987
662,662,358,26760.25,17488.0,135480.0,3962.0,110,4,34.19485108531045,1,34.19485108531045
663,663,358,26760.25,17488.0,139215.0,3896.0,110,5,35.73280287474333,1,35.73280287474333
664,664,358,26760.25,17488.0,130998.0,4141.0,110,6,31.63438782902681,1,31.634387829026807
665,665,358,26760.25,17488.0,104928.0,4315.0,110,7,24.317033603707994,1,24.31703360370799
666,666,360,119937.1667,44198.5,624009.0,2052.0,111,6,304.09795321637426,1,304.09795321637426
667,667,360,119937.1667,44198.5,949965.0,4281.0,111,7,221.9025928521374,1,221.9025928521374
668,668,360,119937.1667,44198.5,749862.0,4015.0,111,8,186.7651307596513,1,186.7651307596513
669,669,360,119937.1667,44198.5,618090.0,4166.0,111,9,148.36533845415266,1,148.36533845415266
670,670,360,119937.1667,44198.5,286293.0,4114.0,111,10,69.58993680116674,1,69.58993680116674
671,671,360,119937.1667,44198.5,265191.0,4332.0,111,11,61.21675900277008,1,61.21675900277008
672,672,362,18748.0,12388.5,201225.0,2665.0,112,2,75.50656660412758,1,75.50656660412758
673,673,362,18748.0,12388.5,112491.0,3927.0,112,3,28.64553093964859,1,28.645530939648594
674,674,362,18748.0,12388.5,50313.0,4146.0,112,4,12.135311143270624,1,12.135311143270627
675,675,362,18748.0,12388.5,58935.0,3549.0,112,5,16.606086221470836,1,16.606086221470836
676,676,362,18748.0,12388.5,75900.0,3980.0,112,6,19.07035175879397,1,19.07035175879397
677,677,362,18748.0,12388.5,74331.0,4288.0,112,7,17.33465485074627,1,17.33465485074627
678,678,364,178907.3333,129271.5,1273443.0,3767.0,113,10,338.05229625696836,1,338.05229625696836
679,679,364,178907.3333,129271.5,1786503.0,2737.0,113,11,652.7230544391671,0,367.3614697052476
680,680,364,178907.3333,129271.5,1529562.0,3856.0,113,12,396.6706431535269,1,396.6706431535269
681,681,364,178907.3333,129271.5,451857.0,416.0,113,13,1086.1947115384612,0,333.80745823316227
682,682,364,178907.3333,129271.5,967542.0,3571.0,113,14,270.9442733127975,1,270.9442733127976
683,683,364,178907.3333,129271.5,775629.0,4042.0,113,15,191.8923800098961,1,191.89238000989616
684,684,366,60977.5,2578.5,373602.0,2111.0,114,6,176.9786830885836,1,176.9786830885836
685,685,366,60977.5,2578.5,476691.0,4012.0,114,7,118.81630109670986,1,118.81630109670986
686,686,366,60977.5,2578.5,266328.0,4073.0,114,8,65.38865700957525,1,65.38865700957524
687,687,366,60977.5,2578.5,176568.0,4115.0,114,9,42.908383961117856,1,42.90838396111786
688,688,366,60977.5,2578.5,80205.0,4029.0,114,10,19.906924795234552,1,19.906924795234545
689,689,366,60977.5,2578.5,15471.0,2393.0,114,11,6.465106560802339,1,6.46510656080234
690,690,368,87598.33333,19110.0,428385.0,1416.0,115,7,302.5317796610169,0,279.89158361416156
691,691,368,87598.33333,19110.0,828948.0,4209.0,115,8,196.9465431218817,1,196.9465431218817
692,692,368,87598.33333,19110.0,455208.0,3993.0,115,9,114.0015026296018,1,114.00150262960179
693,693,368,87598.33333,19110.0,287565.0,4271.0,115,10,67.3296651837977,1,67.32966518379772
694,694,368,87598.33333,19110.0,171660.0,4354.0,115,11,39.425815342214065,1,39.425815342214065
695,695,368,87598.33333,19110.0,114660.0,4341.0,115,12,26.413268832066347,1,26.41326883206635
696,696,370,118624.9167,60944.0,5148654.0,1963.0,116,9,2622.8497198166074,0,464.34097404575715
697,697,370,118624.9167,60944.0,1088385.0,3010.0,116,10,361.5897009966777,1,361.5897009966777
698,698,370,118624.9167,60944.0,652014.0,2519.0,116,11,258.8384279475983,1,258.8384279475983
699,699,370,118624.9167,60944.0,694284.0,3383.0,116,12,205.2273130357671,1,205.2273130357671
700,700,370,118624.9167,60944.0,341634.0,3577.0,116,13,95.50852669835058,1,95.50852669835058
701,701,370,118624.9167,60944.0,365664.0,4121.0,116,14,88.73186119873817,1,88.73186119873817
702,702,374,38058.33333,12763.0,457944.0,2693.0,117,2,170.04975863349424,1,170.04975863349424
703,703,374,38058.33333,12763.0,191031.0,4320.0,117,3,44.22013888888889,1,44.2201388888889
704,704,374,38058.33333,12763.0,128490.0,4173.0,117,4,30.79079798705967,1,30.79079798705967
705,705,374,38058.33333,12763.0,89688.0,4300.0,117,5,20.857674418604653,1,20.857674418604653
706,706,374,38058.33333,12763.0,63447.0,4399.0,117,6,14.423050693339395,1,14.423050693339391
707,707,374,38058.33333,12763.0,76578.0,4333.0,117,7,17.673205631202396,1,17.673205631202396
708,708,376,38999.41667,25360.0,357624.0,1036.0,118,7,345.1969111969112,0,216.55152572628378
709,709,376,38999.41667,25360.0,584814.0,1885.0,118,8,310.24615384615385,0,172.683763872733
710,710,376,38999.41667,25360.0,510369.0,3962.0,118,9,128.81600201918224,1,128.81600201918224
711,711,376,38999.41667,25360.0,369270.0,4347.0,118,10,84.94824016563146,1,84.94824016563146
712,712,376,38999.41667,25360.0,273717.0,4297.0,118,11,63.699557831044906,1,63.6995578310449
713,713,376,38999.41667,25360.0,152160.0,4352.0,118,12,34.963235294117645,1,34.96323529411765
714,714,378,71774.08333,16405.0,886254.0,1842.0,119,8,481.13680781758967,0,349.26321026348114
715,715,378,71774.08333,16405.0,404898.0,1325.0,119,9,305.5833962264151,0,264.4415719938359
716,716,378,71774.08333,16405.0,704649.0,3923.0,119,10,179.61993372419067,1,179.61993372419067
717,717,378,71774.08333,16405.0,400428.0,4224.0,119,11,94.79829545454544,1,94.79829545454544
718,718,378,71774.08333,16405.0,249630.0,4002.0,119,12,62.37631184407796,1,62.376311844077975
719,719,378,71774.08333,16405.0,98430.0,3801.0,119,13,25.89581689029203,1,25.895816890292025
720,720,393,150019.0,25541.5,1154256.0,3254.0,120,1,354.7191149354641,1,354.7191149354641
721,721,393,150019.0,25541.5,1031277.0,3829.0,120,2,269.33324627840165,1,269.33324627840165
722,722,393,150019.0,25541.5,189678.0,3459.0,120,3,54.83607979184736,1,54.83607979184734
723,723,393,150019.0,25541.5,264330.0,4342.0,120,4,60.877475817595574,1,60.877475817595574
724,724,393,150019.0,25541.5,209316.0,4352.0,120,5,48.09650735294117,1,48.09650735294116
725,725,393,150019.0,25541.5,153249.0,4391.0,120,6,34.90070598952403,1,34.90070598952403
726,726,403,63664.083329999994,11962.5,691809.0,2973.0,121,9,232.69727547931384,1,232.69727547931384
727,727,403,63664.083329999994,11962.5,382293.0,3289.0,121,10,116.23380966859229,1,116.23380966859229
728,728,403,63664.083329999994,11962.5,711555.0,2244.0,121,11,317.0922459893048,1,317.0922459893048
729,729,403,63664.083329999994,11962.5,179772.0,3368.0,121,12,53.37648456057007,1,53.37648456057002
730,730,403,63664.083329999994,11962.5,83328.0,3976.0,121,13,20.95774647887324,1,20.957746478873247
731,731,403,63664.083329999994,11962.5,71775.0,4116.0,121,14,17.43804664723032,1,17.43804664723032
732,732,405,148510.25,47769.5,1118322.0,2860.0,122,4,391.0216783216784,1,391.0216783216784
733,733,405,148510.25,47769.5,1103868.0,3947.0,122,5,279.67266278185963,1,279.67266278185963
734,734,405,148510.25,47769.5,739578.0,4343.0,122,6,170.2919640801289,1,170.29196408012893
735,735,405,148510.25,47769.5,534645.0,4414.0,122,7,121.12483008608973,1,121.12483008608976
736,736,405,148510.25,47769.5,380067.0,4328.0,122,8,87.81585027726433,1,87.81585027726433
737,737,405,148510.25,47769.5,286617.0,4415.0,122,9,64.91891279728199,1,64.91891279728199
738,738,407,39410.58333,18526.5,613227.0,3421.0,123,10,179.25372698041508,1,179.25372698041508
739,739,407,39410.58333,18526.5,302595.0,1204.0,123,11,251.3247508305648,0,135.14980444545387
740,740,407,39410.58333,18526.5,242091.0,2659.0,123,12,91.04588191049268,1,91.04588191049268
741,741,407,39410.58333,18526.5,322278.0,2192.0,123,13,147.02463503649636,1,147.02463503649636
742,742,407,39410.58333,18526.5,161772.0,3408.0,123,14,47.46830985915493,1,47.46830985915494
743,743,407,39410.58333,18526.5,111159.0,3454.0,123,15,32.182686740011576,1,32.182686740011576
744,744,410,121095.1667,42703.5,380526.0,2643.0,124,3,143.9750283768445,1,143.9750283768445
745,745,410,121095.1667,42703.5,1131663.0,4375.0,124,4,258.66582857142856,1,258.66582857142856
746,746,410,121095.1667,42703.5,771168.0,4331.0,124,5,178.05772338951743,1,178.05772338951743
747,747,410,121095.1667,42703.5,527895.0,4408.0,124,6,119.75839382940107,1,119.75839382940109
748,748,410,121095.1667,42703.5,360243.0,4336.0,124,7,83.08187269372694,1,83.08187269372695
749,749,410,121095.1667,42703.5,256221.0,4408.0,124,8,58.12636116152449,1,58.1263611615245
750,750,412,41988.83333,15577.5,456696.0,3198.0,125,5,142.8067542213884,1,142.8067542213884
751,751,412,41988.83333,15577.5,188268.0,4276.0,125,6,44.02899906454631,1,44.02899906454631
752,752,412,41988.83333,15577.5,163143.0,4316.0,125,7,37.799582947173306,1,37.799582947173306
753,753,412,41988.83333,15577.5,144363.0,4345.0,125,8,33.225086306098966,1,33.225086306098966
754,754,412,41988.83333,15577.5,130905.0,4160.0,125,9,31.46754807692308,1,31.46754807692308
755,755,412,41988.83333,15577.5,93465.0,4320.0,125,10,21.63541666666667,1,21.63541666666667
756,756,414,52626.5,20915.0,482469.0,3145.0,126,5,153.40826709062003,1,153.40826709062003
757,757,414,52626.5,20915.0,292827.0,4365.0,126,6,67.08522336769761,1,67.08522336769761
758,758,414,52626.5,20915.0,202365.0,4343.0,126,7,46.595671195026476,1,46.59567119502647
759,759,414,52626.5,20915.0,106536.0,4342.0,126,8,24.53615845232612,1,24.53615845232612
760,760,414,52626.5,20915.0,104124.0,4196.0,126,9,24.815061963775026,1,24.815061963775026
761,761,414,52626.5,20915.0,125490.0,4354.0,126,10,28.82177308222324,1,28.82177308222324
762,762,416,92965.0,15361.5,851382.0,3409.0,127,4,249.74537987679668,1,249.74537987679668
763,763,416,92965.0,15361.5,471093.0,4249.0,127,5,110.87149917627676,1,110.87149917627676
764,764,416,92965.0,15361.5,173838.0,4312.0,127,6,40.31493506493506,1,40.31493506493504
765,765,416,92965.0,15361.5,149820.0,4383.0,127,7,34.182067077344286,1,34.182067077344286
766,766,416,92965.0,15361.5,125997.0,4311.0,127,8,29.226861517049407,1,29.226861517049407
767,767,416,92965.0,15361.5,92169.0,4380.0,127,9,21.043150684931508,1,21.043150684931504
768,768,418,150939.8333,21189.5,1173213.0,3307.0,128,4,354.76655579074685,1,354.76655579074685
769,769,418,150939.8333,21189.5,893004.0,4384.0,128,5,203.69616788321167,1,203.69616788321167
770,770,418,150939.8333,21189.5,463437.0,4314.0,128,6,107.42628650904034,1,107.42628650904035
771,771,418,150939.8333,21189.5,300381.0,4411.0,128,7,68.09816368170483,1,68.09816368170482
772,772,418,150939.8333,21189.5,146250.0,4261.0,128,8,34.322928889931944,1,34.322928889931944
773,773,418,150939.8333,21189.5,127137.0,4288.0,128,9,29.64948694029851,1,29.64948694029851
774,774,420,72356.25,22026.0,800517.0,3570.0,129,4,224.2344537815126,1,224.2344537815126
775,775,420,72356.25,22026.0,243399.0,2658.0,129,5,91.57223476297968,1,91.57223476297969
776,776,420,72356.25,22026.0,109980.0,2537.0,129,6,43.3504138746551,1,43.35041387465509
777,777,420,72356.25,22026.0,130365.0,4378.0,129,7,29.77729556875285,1,29.777295568752848
778,778,420,72356.25,22026.0,158448.0,4271.0,129,8,37.09857176305315,1,37.09857176305315
779,779,420,72356.25,22026.0,132156.0,4401.0,129,9,30.02862985685072,1,30.028629856850714
780,780,422,41306.41667,14654.0,453831.0,2584.0,130,5,175.6311919504644,1,175.6311919504644
781,781,422,41306.41667,14654.0,212265.0,4331.0,130,6,49.010621103671205,1,49.01062110367121
782,782,422,41306.41667,14654.0,129369.0,4299.0,130,7,30.09281228192603,1,30.09281228192603
783,783,422,41306.41667,14654.0,132297.0,4320.0,130,8,30.624305555555555,1,30.624305555555555
784,784,422,41306.41667,14654.0,143085.0,4168.0,130,9,34.329414587332046,1,34.329414587332046
785,785,422,41306.41667,14654.0,87924.0,4310.0,130,10,20.4,1,20.400000000000006
786,786,424,44901.75,11409.0,485952.0,3067.0,131,5,158.44538637104662,1,158.44538637104662
787,787,424,44901.75,11409.0,202158.0,4329.0,131,6,46.6985446985447,1,46.69854469854471
788,788,424,44901.75,11409.0,179757.0,4345.0,131,7,41.37100115074799,1,41.37100115074799
789,789,424,44901.75,11409.0,112770.0,4345.0,131,8,25.95397008055236,1,25.953970080552352
790,790,424,44901.75,11409.0,108924.0,4121.0,131,9,26.43144867750546,1,26.43144867750546
791,791,424,44901.75,11409.0,68454.0,4327.0,131,10,15.820198752022185,1,15.820198752022186
792,792,426,89681.0,33702.5,709200.0,3286.0,132,4,215.82471089470482,1,215.82471089470482
793,793,426,89681.0,33702.5,514689.0,4121.0,132,5,124.8942004367872,1,124.8942004367872
794,794,426,89681.0,33702.5,345606.0,4383.0,132,6,78.85147159479808,1,78.85147159479808
795,795,426,89681.0,33702.5,258444.0,4335.0,132,7,59.61799307958478,1,59.61799307958478
796,796,426,89681.0,33702.5,212928.0,4372.0,132,8,48.702653247941456,1,48.702653247941456
797,797,426,89681.0,33702.5,202215.0,4324.0,132,9,46.76572617946346,1,46.76572617946346
798,798,428,117720.25,32071.5,933126.0,3183.0,133,4,293.1592836946278,1,293.1592836946278
799,799,428,117720.25,32071.5,648570.0,4254.0,133,5,152.46121297602258,1,152.46121297602258
800,800,428,117720.25,32071.5,377451.0,4406.0,133,6,85.66749886518384,1,85.66749886518383
801,801,428,117720.25,32071.5,284886.0,4330.0,133,7,65.79353348729792,1,65.79353348729792
802,802,428,117720.25,32071.5,214575.0,4403.0,133,8,48.73381785146491,1,48.73381785146492
803,803,428,117720.25,32071.5,192429.0,4314.0,133,9,44.605702364394986,1,44.60570236439499
804,804,430,201978.6667,42263.0,1573017.0,3653.0,134,9,430.60963591568566,0,403.86840318302404
805,805,430,201978.6667,42263.0,1306086.0,3625.0,134,10,360.2995862068966,1,360.2995862068966
806,806,430,201978.6667,42263.0,1218780.0,3848.0,134,11,316.73076923076917,1,316.73076923076917
807,807,430,201978.6667,42263.0,977808.0,3755.0,134,12,260.40159786950727,1,260.40159786950727
808,808,430,201978.6667,42263.0,482754.0,3159.0,134,13,152.81861348528014,1,152.81861348528014
809,809,430,201978.6667,42263.0,253578.0,4270.0,134,14,59.38594847775176,1,59.385948477751754
810,810,438,85499.41667,77035.5,357138.0,1789.0,135,7,199.62996087199554,0,180.22831560554843
811,811,438,85499.41667,77035.5,835632.0,4131.0,135,8,202.28322440087143,1,202.28322440087143
812,812,438,85499.41667,77035.5,872451.0,3889.0,135,9,224.33813319619443,1,224.33813319619443
813,813,438,85499.41667,77035.5,571104.0,3640.0,135,10,156.89670329670332,1,156.8967032967033
814,814,438,85499.41667,77035.5,589092.0,4315.0,135,11,136.52190034762458,1,136.52190034762458
815,815,438,85499.41667,77035.5,462213.0,4299.0,135,12,107.51639916259596,1,107.51639916259597
816,816,440,98591.75,53306.5,527823.0,2381.0,136,7,221.68122637547245,1,221.68122637547245
817,817,440,98591.75,53306.5,837057.0,4271.0,136,8,195.9861859049403,1,195.9861859049403
818,818,440,98591.75,53306.5,763623.0,3996.0,136,9,191.0968468468469,1,191.0968468468469
819,819,440,98591.75,53306.5,560091.0,4275.0,136,10,131.01543859649124,1,131.01543859649126
820,820,440,98591.75,53306.5,408393.0,3949.0,136,11,103.4168143833882,1,103.41681438338821
821,821,440,98591.75,53306.5,319839.0,4311.0,136,12,74.19137091162143,1,74.19137091162145
822,822,442,86573.91667,21845.5,245436.0,1137.0,137,7,215.86279683377307,0,234.92274242674128
823,823,442,86573.91667,21845.5,888360.0,4236.0,137,8,209.71671388101987,1,209.71671388101987
824,824,442,86573.91667,21845.5,751143.0,4071.0,137,9,184.51068533529846,1,184.51068533529846
825,825,442,86573.91667,21845.5,543534.0,4026.0,137,10,135.00596125186286,1,135.00596125186283
826,826,442,86573.91667,21845.5,260685.0,3805.0,137,11,68.51116951379764,1,68.51116951379765
827,827,442,86573.91667,21845.5,131073.0,4286.0,137,12,30.581661222585158,1,30.581661222585154
828,828,448,211047.1667,119714.5,1257324.0,2829.0,138,10,444.441145281018,0,217.16815993913147
829,829,448,211047.1667,119714.5,1731561.0,3911.0,138,11,442.7412426489389,0,211.29349516005348
830,830,448,211047.1667,119714.5,846531.0,4121.0,138,12,205.4188303809755,1,205.4188303809755
831,831,448,211047.1667,119714.5,323046.0,550.0,138,13,587.3563636363638,0,199.5441656018975
832,832,448,211047.1667,119714.5,706119.0,3646.0,138,14,193.66950082281951,1,193.66950082281951
833,833,448,211047.1667,119714.5,718287.0,4122.0,138,15,174.25691411935952,1,174.2569141193595
834,834,452,137499.4167,48880.5,1042860.0,3830.0,139,2,272.28720626631855,1,272.28720626631855
835,835,452,137499.4167,48880.5,702462.0,4247.0,139,3,165.40193077466446,1,165.40193077466446
836,836,452,137499.4167,48880.5,654537.0,4242.0,139,4,154.2991513437058,1,154.2991513437058
837,837,452,137499.4167,48880.5,466017.0,4250.0,139,5,109.65105882352941,1,109.65105882352941
838,838,452,137499.4167,48880.5,386382.0,4409.0,139,6,87.63483783170788,1,87.6348378317079
839,839,452,137499.4167,48880.5,293283.0,4366.0,139,7,67.17430142006414,1,67.17430142006415
840,840,454,92970.83333,35663.0,714423.0,3736.0,140,2,191.2267130620985,1,191.2267130620985
841,841,454,92970.83333,35663.0,472857.0,4188.0,140,3,112.90759312320915,1,112.90759312320915
842,842,454,92970.83333,35663.0,431955.0,4417.0,140,4,97.79375141498757,1,97.79375141498755
843,843,454,92970.83333,35663.0,340539.0,4297.0,140,5,79.25040726087968,1,79.25040726087967
844,844,454,92970.83333,35663.0,258936.0,4103.0,140,6,63.108944674628326,1,63.10894467462833
845,845,454,92970.83333,35663.0,213978.0,4354.0,140,7,49.145153881488284,1,49.145153881488284
846,846,456,55734.75,16713.0,749439.0,3324.0,141,2,225.4629963898917,1,225.4629963898917
847,847,456,55734.75,16713.0,97383.0,3859.0,141,3,25.235294117647058,1,25.235294117647072
848,848,456,55734.75,16713.0,214551.0,3969.0,141,4,54.05668934240363,1,54.05668934240363
849,849,456,55734.75,16713.0,148731.0,3937.0,141,5,37.77774955549911,1,37.77774955549911
850,850,456,55734.75,16713.0,190605.0,3853.0,141,6,49.46924474435505,1,49.46924474435505
851,851,456,55734.75,16713.0,100278.0,4281.0,141,7,23.423966362999302,1,23.423966362999295
852,852,458,122509.25,21658.5,942084.0,3729.0,142,2,252.63716814159287,1,252.63716814159287
853,853,458,122509.25,21658.5,661020.0,3893.0,142,3,169.79707166709483,1,169.79707166709483
