,Unnamed: 0,No,CPA Pretty Well ID,Reference (KB) Elev. (ft),Ground Elevation (ft),MD (All Wells) (ft),TVD (ft),Bot-Hole direction (N/S)/(E/W),Bot-Hole Easting (NAD83),Bot-Hole Northing (NAD83),Stimulation Fluid,Total Proppant Placed (tonne),Avg Proppant Placed per Stage (tonne),Total Fluid Pumped (m3),Avg Fluid Pumped per Stage (m3),Stages Actual,Completed Length (m),Avg Frac Spacing (m),Load Fluid Rec (m3),Load Fluid (m3),Avg Fluid Pumped / Meter (m3),Avg Proppant Placed / Meter (tonne),Proppant Composition,Proppant Name 1,Proppant Size 1,Avg Proppant 1 Placed (tonne),Total Proppant 1 Placed (tonne),Total Ceramic Proppant Placed (tonne),Total Sand Proppant Placed (tonne),Y_first6,Y_last6,Y_t,C_t,J_t,time,Outlier J_t,X_t,Outlier X_t
4311,167,378,145,3052,3029,20413,10520,0.31627907,0.455006894,0.25123136,Slickwater: CWS-600,4460.3,123.9,29366.3,815.73,36,2896.9,82.73,4043.99,29366.29,10.14,1.54,Ceramic/Sand,HydroProp,40/80,14.83,533.8,533.8,3926.5,71774.08333,16405.0,39069.0,4221.0,739.0,74,0,52.867388362652235,0
4312,167,378,145,3052,3029,20413,10520,0.31627907,0.455006894,0.25123136,Slickwater: CWS-600,4460.3,123.9,29366.3,815.73,36,2896.9,82.73,4043.99,29366.29,10.14,1.54,Ceramic/Sand,HydroProp,40/80,14.83,533.8,533.8,3926.5,71774.08333,16405.0,37308.0,4083.0,672.0,75,0,55.517857142857146,0
4313,167,378,145,3052,3029,20413,10520,0.31627907,0.455006894,0.25123136,Slickwater: CWS-600,4460.3,123.9,29366.3,815.73,36,2896.9,82.73,4043.99,29366.29,10.14,1.54,Ceramic/Sand,HydroProp,40/80,14.83,533.8,533.8,3926.5,71774.08333,16405.0,35913.0,3561.0,733.0,76,0,48.994542974079124,0
4314,167,378,145,3052,3029,20413,10520,0.31627907,0.455006894,0.25123136,Slickwater: CWS-600,4460.3,123.9,29366.3,815.73,36,2896.9,82.73,4043.99,29366.29,10.14,1.54,Ceramic/Sand,HydroProp,40/80,14.83,533.8,533.8,3926.5,71774.08333,16405.0,25581.0,2358.0,703.0,77,0,36.388335704125176,0
4315,167,378,145,3052,3029,20413,10520,0.31627907,0.455006894,0.25123136,Slickwater: CWS-600,4460.3,123.9,29366.3,815.73,36,2896.9,82.73,4043.99,29366.29,10.14,1.54,Ceramic/Sand,HydroProp,40/80,14.83,533.8,533.8,3926.5,71774.08333,16405.0,30738.0,2442.0,493.0,78,0,62.34888438133874,0
4316,167,378,145,3052,3029,20413,10520,0.31627907,0.455006894,0.25123136,Slickwater: CWS-600,4460.3,123.9,29366.3,815.73,36,2896.9,82.73,4043.99,29366.29,10.14,1.54,Ceramic/Sand,HydroProp,40/80,14.83,533.8,533.8,3926.5,71774.08333,16405.0,16746.0,1815.0,577.0,79,0,29.022530329289427,0
4317,167,378,145,3052,3029,20413,10520,0.31627907,0.455006894,0.25123136,Slickwater: CWS-600,4460.3,123.9,29366.3,815.73,36,2896.9,82.73,4043.99,29366.29,10.14,1.54,Ceramic/Sand,HydroProp,40/80,14.83,533.8,533.8,3926.5,71774.08333,16405.0,14997.0,1353.0,730.0,80,0,20.543835616438358,0
4318,167,378,145,3052,3029,20413,10520,0.31627907,0.455006894,0.25123136,Slickwater: CWS-600,4460.3,123.9,29366.3,815.73,36,2896.9,82.73,4043.99,29366.29,10.14,1.54,Ceramic/Sand,HydroProp,40/80,14.83,533.8,533.8,3926.5,71774.08333,16405.0,6603.0,1017.0,740.0,81,0,8.922972972972973,0
4319,167,378,145,3052,3029,20413,10520,0.31627907,0.455006894,0.25123136,Slickwater: CWS-600,4460.3,123.9,29366.3,815.73,36,2896.9,82.73,4043.99,29366.29,10.14,1.54,Ceramic/Sand,HydroProp,40/80,14.83,533.8,533.8,3926.5,71774.08333,16405.0,3765.0,789.0,556.0,82,0,6.7715827338129495,0
4320,168,393,147,3210,3177,20112,10802,0.223019339,0.236684667,0.307463759,Slickwater: BJ-ThinFrac,5573.48,142.91,62566.55,1604.27,39,2672.35,68.5,5415.93,65258.34,23.41,2.09,Sand,White,40/70,142.91,5573.48,0.0,5573.48,150019.0,25541.5,149331.0,34938.0,245.0,4,0,609.5142857142857,0
4321,168,393,147,3210,3177,20112,10802,0.223019339,0.236684667,0.307463759,Slickwater: BJ-ThinFrac,5573.48,142.91,62566.55,1604.27,39,2672.35,68.5,5415.93,65258.34,23.41,2.09,Sand,White,40/70,142.91,5573.48,0.0,5573.48,150019.0,25541.5,264876.0,62445.0,735.0,5,0,360.37551020408165,0
4322,168,393,147,3210,3177,20112,10802,0.223019339,0.236684667,0.307463759,Slickwater: BJ-ThinFrac,5573.48,142.91,62566.55,1604.27,39,2672.35,68.5,5415.93,65258.34,23.41,2.09,Sand,White,40/70,142.91,5573.48,0.0,5573.48,150019.0,25541.5,228885.0,40866.0,108.0,6,0,2119.3055555555557,0
4323,168,393,147,3210,3177,20112,10802,0.223019339,0.236684667,0.307463759,Slickwater: BJ-ThinFrac,5573.48,142.91,62566.55,1604.27,39,2672.35,68.5,5415.93,65258.34,23.41,2.09,Sand,White,40/70,142.91,5573.48,0.0,5573.48,150019.0,25541.5,165111.0,34365.0,734.0,7,0,224.94686648501363,0
4324,168,393,147,3210,3177,20112,10802,0.223019339,0.236684667,0.307463759,Slickwater: BJ-ThinFrac,5573.48,142.91,62566.55,1604.27,39,2672.35,68.5,5415.93,65258.34,23.41,2.09,Sand,White,40/70,142.91,5573.48,0.0,5573.48,150019.0,25541.5,161628.0,30081.0,708.0,8,0,228.28813559322035,0
4325,168,393,147,3210,3177,20112,10802,0.223019339,0.236684667,0.307463759,Slickwater: BJ-ThinFrac,5573.48,142.91,62566.55,1604.27,39,2672.35,68.5,5415.93,65258.34,23.41,2.09,Sand,White,40/70,142.91,5573.48,0.0,5573.48,150019.0,25541.5,184425.0,24795.0,722.0,9,0,255.43628808864267,0
4326,168,393,147,3210,3177,20112,10802,0.223019339,0.236684667,0.307463759,Slickwater: BJ-ThinFrac,5573.48,142.91,62566.55,1604.27,39,2672.35,68.5,5415.93,65258.34,23.41,2.09,Sand,White,40/70,142.91,5573.48,0.0,5573.48,150019.0,25541.5,207588.0,26349.0,730.0,10,0,284.36712328767123,0
4327,168,393,147,3210,3177,20112,10802,0.223019339,0.236684667,0.307463759,Slickwater: BJ-ThinFrac,5573.48,142.91,62566.55,1604.27,39,2672.35,68.5,5415.93,65258.34,23.41,2.09,Sand,White,40/70,142.91,5573.48,0.0,5573.48,150019.0,25541.5,196200.0,23619.0,711.0,11,0,275.9493670886076,0
4328,168,393,147,3210,3177,20112,10802,0.223019339,0.236684667,0.307463759,Slickwater: BJ-ThinFrac,5573.48,142.91,62566.55,1604.27,39,2672.35,68.5,5415.93,65258.34,23.41,2.09,Sand,White,40/70,142.91,5573.48,0.0,5573.48,150019.0,25541.5,176865.0,21651.0,732.0,12,0,241.61885245901638,0
4329,168,393,147,3210,3177,20112,10802,0.223019339,0.236684667,0.307463759,Slickwater: BJ-ThinFrac,5573.48,142.91,62566.55,1604.27,39,2672.35,68.5,5415.93,65258.34,23.41,2.09,Sand,White,40/70,142.91,5573.48,0.0,5573.48,150019.0,25541.5,158118.0,19578.0,715.0,13,0,221.14405594405594,0
4330,168,393,147,3210,3177,20112,10802,0.223019339,0.236684667,0.307463759,Slickwater: BJ-ThinFrac,5573.48,142.91,62566.55,1604.27,39,2672.35,68.5,5415.93,65258.34,23.41,2.09,Sand,White,40/70,142.91,5573.48,0.0,5573.48,150019.0,25541.5,147183.0,17817.0,744.0,14,0,197.8266129032258,0
4331,168,393,147,3210,3177,20112,10802,0.223019339,0.236684667,0.307463759,Slickwater: BJ-ThinFrac,5573.48,142.91,62566.55,1604.27,39,2672.35,68.5,5415.93,65258.34,23.41,2.09,Sand,White,40/70,142.91,5573.48,0.0,5573.48,150019.0,25541.5,145323.0,18747.0,195.0,15,0,745.2461538461539,0
4332,168,393,147,3210,3177,20112,10802,0.223019339,0.236684667,0.307463759,Slickwater: BJ-ThinFrac,5573.48,142.91,62566.55,1604.27,39,2672.35,68.5,5415.93,65258.34,23.41,2.09,Sand,White,40/70,142.91,5573.48,0.0,5573.48,150019.0,25541.5,0.0,0.0,366.5,16,modified,408.1379468115528,modified
4333,168,393,147,3210,3177,20112,10802,0.223019339,0.236684667,0.307463759,Slickwater: BJ-ThinFrac,5573.48,142.91,62566.55,1604.27,39,2672.35,68.5,5415.93,65258.34,23.41,2.09,Sand,White,40/70,142.91,5573.48,0.0,5573.48,150019.0,25541.5,38214.0,7641.0,538.0,17,0,71.02973977695167,0
4334,168,393,147,3210,3177,20112,10802,0.223019339,0.236684667,0.307463759,Slickwater: BJ-ThinFrac,5573.48,142.91,62566.55,1604.27,39,2672.35,68.5,5415.93,65258.34,23.41,2.09,Sand,White,40/70,142.91,5573.48,0.0,5573.48,150019.0,25541.5,30690.0,7005.0,719.0,18,0,42.68428372739916,0
4335,168,393,147,3210,3177,20112,10802,0.223019339,0.236684667,0.307463759,Slickwater: BJ-ThinFrac,5573.48,142.91,62566.55,1604.27,39,2672.35,68.5,5415.93,65258.34,23.41,2.09,Sand,White,40/70,142.91,5573.48,0.0,5573.48,150019.0,25541.5,35784.0,8016.0,740.0,19,0,48.35675675675676,0
4336,168,393,147,3210,3177,20112,10802,0.223019339,0.236684667,0.307463759,Slickwater: BJ-ThinFrac,5573.48,142.91,62566.55,1604.27,39,2672.35,68.5,5415.93,65258.34,23.41,2.09,Sand,White,40/70,142.91,5573.48,0.0,5573.48,150019.0,25541.5,41061.0,8760.0,716.0,20,0,57.347765363128495,0
4337,168,393,147,3210,3177,20112,10802,0.223019339,0.236684667,0.307463759,Slickwater: BJ-ThinFrac,5573.48,142.91,62566.55,1604.27,39,2672.35,68.5,5415.93,65258.34,23.41,2.09,Sand,White,40/70,142.91,5573.48,0.0,5573.48,150019.0,25541.5,43929.0,8970.0,744.0,21,0,59.04435483870968,0
4338,168,393,147,3210,3177,20112,10802,0.223019339,0.236684667,0.307463759,Slickwater: BJ-ThinFrac,5573.48,142.91,62566.55,1604.27,39,2672.35,68.5,5415.93,65258.34,23.41,2.09,Sand,White,40/70,142.91,5573.48,0.0,5573.48,150019.0,25541.5,45222.0,9753.0,732.0,22,0,61.778688524590166,0
4339,168,393,147,3210,3177,20112,10802,0.223019339,0.236684667,0.307463759,Slickwater: BJ-ThinFrac,5573.48,142.91,62566.55,1604.27,39,2672.35,68.5,5415.93,65258.34,23.41,2.09,Sand,White,40/70,142.91,5573.48,0.0,5573.48,150019.0,25541.5,45129.0,9762.0,713.0,23,0,63.2945301542777,0
4340,168,393,147,3210,3177,20112,10802,0.223019339,0.236684667,0.307463759,Slickwater: BJ-ThinFrac,5573.48,142.91,62566.55,1604.27,39,2672.35,68.5,5415.93,65258.34,23.41,2.09,Sand,White,40/70,142.91,5573.48,0.0,5573.48,150019.0,25541.5,44109.0,10089.0,693.0,24,0,63.64935064935065,0
4341,168,393,147,3210,3177,20112,10802,0.223019339,0.236684667,0.307463759,Slickwater: BJ-ThinFrac,5573.48,142.91,62566.55,1604.27,39,2672.35,68.5,5415.93,65258.34,23.41,2.09,Sand,White,40/70,142.91,5573.48,0.0,5573.48,150019.0,25541.5,40953.0,9723.0,718.0,25,0,57.03760445682451,0
4342,168,393,147,3210,3177,20112,10802,0.223019339,0.236684667,0.307463759,Slickwater: BJ-ThinFrac,5573.48,142.91,62566.55,1604.27,39,2672.35,68.5,5415.93,65258.34,23.41,2.09,Sand,White,40/70,142.91,5573.48,0.0,5573.48,150019.0,25541.5,44679.0,8823.0,743.0,26,0,60.133243606998654,0
4343,168,393,147,3210,3177,20112,10802,0.223019339,0.236684667,0.307463759,Slickwater: BJ-ThinFrac,5573.48,142.91,62566.55,1604.27,39,2672.35,68.5,5415.93,65258.34,23.41,2.09,Sand,White,40/70,142.91,5573.48,0.0,5573.48,150019.0,25541.5,44238.0,7632.0,741.0,27,0,59.70040485829959,0
4344,168,393,147,3210,3177,20112,10802,0.223019339,0.236684667,0.307463759,Slickwater: BJ-ThinFrac,5573.48,142.91,62566.55,1604.27,39,2672.35,68.5,5415.93,65258.34,23.41,2.09,Sand,White,40/70,142.91,5573.48,0.0,5573.48,150019.0,25541.5,42276.0,6912.0,693.0,28,0,61.004329004329,0
4345,168,393,147,3210,3177,20112,10802,0.223019339,0.236684667,0.307463759,Slickwater: BJ-ThinFrac,5573.48,142.91,62566.55,1604.27,39,2672.35,68.5,5415.93,65258.34,23.41,2.09,Sand,White,40/70,142.91,5573.48,0.0,5573.48,150019.0,25541.5,36408.0,6156.0,743.0,29,0,49.00134589502019,0
4346,168,393,147,3210,3177,20112,10802,0.223019339,0.236684667,0.307463759,Slickwater: BJ-ThinFrac,5573.48,142.91,62566.55,1604.27,39,2672.35,68.5,5415.93,65258.34,23.41,2.09,Sand,White,40/70,142.91,5573.48,0.0,5573.48,150019.0,25541.5,35481.0,5763.0,716.0,30,0,49.55446927374302,0
4347,168,393,147,3210,3177,20112,10802,0.223019339,0.236684667,0.307463759,Slickwater: BJ-ThinFrac,5573.48,142.91,62566.55,1604.27,39,2672.35,68.5,5415.93,65258.34,23.41,2.09,Sand,White,40/70,142.91,5573.48,0.0,5573.48,150019.0,25541.5,34926.0,5670.0,742.0,31,0,47.07008086253369,0
4348,168,393,147,3210,3177,20112,10802,0.223019339,0.236684667,0.307463759,Slickwater: BJ-ThinFrac,5573.48,142.91,62566.55,1604.27,39,2672.35,68.5,5415.93,65258.34,23.41,2.09,Sand,White,40/70,142.91,5573.48,0.0,5573.48,150019.0,25541.5,34527.0,5457.0,715.0,32,0,48.28951048951049,0
4349,168,393,147,3210,3177,20112,10802,0.223019339,0.236684667,0.307463759,Slickwater: BJ-ThinFrac,5573.48,142.91,62566.55,1604.27,39,2672.35,68.5,5415.93,65258.34,23.41,2.09,Sand,White,40/70,142.91,5573.48,0.0,5573.48,150019.0,25541.5,25698.0,4350.0,741.0,33,0,34.68016194331984,0
4350,168,393,147,3210,3177,20112,10802,0.223019339,0.236684667,0.307463759,Slickwater: BJ-ThinFrac,5573.48,142.91,62566.55,1604.27,39,2672.35,68.5,5415.93,65258.34,23.41,2.09,Sand,White,40/70,142.91,5573.48,0.0,5573.48,150019.0,25541.5,26463.0,4851.0,741.0,34,0,35.71255060728745,0
4351,168,393,147,3210,3177,20112,10802,0.223019339,0.236684667,0.307463759,Slickwater: BJ-ThinFrac,5573.48,142.91,62566.55,1604.27,39,2672.35,68.5,5415.93,65258.34,23.41,2.09,Sand,White,40/70,142.91,5573.48,0.0,5573.48,150019.0,25541.5,27093.0,5007.0,712.0,35,0,38.05196629213483,0
4352,168,393,147,3210,3177,20112,10802,0.223019339,0.236684667,0.307463759,Slickwater: BJ-ThinFrac,5573.48,142.91,62566.55,1604.27,39,2672.35,68.5,5415.93,65258.34,23.41,2.09,Sand,White,40/70,142.91,5573.48,0.0,5573.48,150019.0,25541.5,25629.0,4794.0,742.0,36,0,34.54043126684636,0
4353,168,393,147,3210,3177,20112,10802,0.223019339,0.236684667,0.307463759,Slickwater: BJ-ThinFrac,5573.48,142.91,62566.55,1604.27,39,2672.35,68.5,5415.93,65258.34,23.41,2.09,Sand,White,40/70,142.91,5573.48,0.0,5573.48,150019.0,25541.5,25074.0,4737.0,714.0,37,0,35.11764705882353,0
4354,168,393,147,3210,3177,20112,10802,0.223019339,0.236684667,0.307463759,Slickwater: BJ-ThinFrac,5573.48,142.91,62566.55,1604.27,39,2672.35,68.5,5415.93,65258.34,23.41,2.09,Sand,White,40/70,142.91,5573.48,0.0,5573.48,150019.0,25541.5,24705.0,4593.0,742.0,38,0,33.29514824797844,0
4355,168,393,147,3210,3177,20112,10802,0.223019339,0.236684667,0.307463759,Slickwater: BJ-ThinFrac,5573.48,142.91,62566.55,1604.27,39,2672.35,68.5,5415.93,65258.34,23.41,2.09,Sand,White,40/70,142.91,5573.48,0.0,5573.48,150019.0,25541.5,24285.0,4269.0,738.0,39,0,32.90650406504065,0
4356,169,403,152,3250,3232,17966,10622,0.498630762,0.45244641,0.319662061,Water: SLB-WideFrac (YF)/HiWAY,2043.16,72.97,11286.3,403.08,28,2206.84,80.81,933.27,11409.5,5.11,0.93,Ceramic/Sand,HydroProp,40/80,14.84,415.57,415.57,1627.59,63664.08333,11962.5,98829.0,24612.0,265.0,52,0,372.93962264150946,0
4357,169,403,152,3250,3232,17966,10622,0.498630762,0.45244641,0.319662061,Water: SLB-WideFrac (YF)/HiWAY,2043.16,72.97,11286.3,403.08,28,2206.84,80.81,933.27,11409.5,5.11,0.93,Ceramic/Sand,HydroProp,40/80,14.84,415.57,415.57,1627.59,63664.08333,11962.5,155727.0,0.0,578.0,53,0,269.42387543252596,0
4358,169,403,152,3250,3232,17966,10622,0.498630762,0.45244641,0.319662061,Water: SLB-WideFrac (YF)/HiWAY,2043.16,72.97,11286.3,403.08,28,2206.84,80.81,933.27,11409.5,5.11,0.93,Ceramic/Sand,HydroProp,40/80,14.84,415.57,415.57,1627.59,63664.08333,11962.5,112803.0,69.0,562.0,54,0,200.71708185053382,0
4359,169,403,152,3250,3232,17966,10622,0.498630762,0.45244641,0.319662061,Water: SLB-WideFrac (YF)/HiWAY,2043.16,72.97,11286.3,403.08,28,2206.84,80.81,933.27,11409.5,5.11,0.93,Ceramic/Sand,HydroProp,40/80,14.84,415.57,415.57,1627.59,63664.08333,11962.5,138936.0,285.0,573.0,55,0,242.47120418848166,0
4360,169,403,152,3250,3232,17966,10622,0.498630762,0.45244641,0.319662061,Water: SLB-WideFrac (YF)/HiWAY,2043.16,72.97,11286.3,403.08,28,2206.84,80.81,933.27,11409.5,5.11,0.93,Ceramic/Sand,HydroProp,40/80,14.84,415.57,415.57,1627.59,63664.08333,11962.5,104298.0,0.0,583.0,56,0,178.89879931389365,0
4361,169,403,152,3250,3232,17966,10622,0.498630762,0.45244641,0.319662061,Water: SLB-WideFrac (YF)/HiWAY,2043.16,72.97,11286.3,403.08,28,2206.84,80.81,933.27,11409.5,5.11,0.93,Ceramic/Sand,HydroProp,40/80,14.84,415.57,415.57,1627.59,63664.08333,11962.5,81216.0,0.0,410.0,57,0,198.0878048780488,0
4362,169,403,152,3250,3232,17966,10622,0.498630762,0.45244641,0.319662061,Water: SLB-WideFrac (YF)/HiWAY,2043.16,72.97,11286.3,403.08,28,2206.84,80.81,933.27,11409.5,5.11,0.93,Ceramic/Sand,HydroProp,40/80,14.84,415.57,415.57,1627.59,63664.08333,11962.5,80424.0,0.0,238.0,58,0,337.9159663865546,0
4363,169,403,152,3250,3232,17966,10622,0.498630762,0.45244641,0.319662061,Water: SLB-WideFrac (YF)/HiWAY,2043.16,72.97,11286.3,403.08,28,2206.84,80.81,933.27,11409.5,5.11,0.93,Ceramic/Sand,HydroProp,40/80,14.84,415.57,415.57,1627.59,63664.08333,11962.5,66090.0,0.0,640.0,59,0,103.265625,0
4364,169,403,152,3250,3232,17966,10622,0.498630762,0.45244641,0.319662061,Water: SLB-WideFrac (YF)/HiWAY,2043.16,72.97,11286.3,403.08,28,2206.84,80.81,933.27,11409.5,5.11,0.93,Ceramic/Sand,HydroProp,40/80,14.84,415.57,415.57,1627.59,63664.08333,11962.5,44550.0,4983.0,712.0,60,0,62.57022471910113,0
4365,169,403,152,3250,3232,17966,10622,0.498630762,0.45244641,0.319662061,Water: SLB-WideFrac (YF)/HiWAY,2043.16,72.97,11286.3,403.08,28,2206.84,80.81,933.27,11409.5,5.11,0.93,Ceramic/Sand,HydroProp,40/80,14.84,415.57,415.57,1627.59,63664.08333,11962.5,48912.0,3741.0,639.0,61,0,76.54460093896714,0
4366,169,403,152,3250,3232,17966,10622,0.498630762,0.45244641,0.319662061,Water: SLB-WideFrac (YF)/HiWAY,2043.16,72.97,11286.3,403.08,28,2206.84,80.81,933.27,11409.5,5.11,0.93,Ceramic/Sand,HydroProp,40/80,14.84,415.57,415.57,1627.59,63664.08333,11962.5,81846.0,7278.0,391.0,62,0,209.32480818414322,0
4367,169,403,152,3250,3232,17966,10622,0.498630762,0.45244641,0.319662061,Water: SLB-WideFrac (YF)/HiWAY,2043.16,72.97,11286.3,403.08,28,2206.84,80.81,933.27,11409.5,5.11,0.93,Ceramic/Sand,HydroProp,40/80,14.84,415.57,415.57,1627.59,63664.08333,11962.5,60471.0,6750.0,667.0,63,0,90.66116941529235,0
4368,169,403,152,3250,3232,17966,10622,0.498630762,0.45244641,0.319662061,Water: SLB-WideFrac (YF)/HiWAY,2043.16,72.97,11286.3,403.08,28,2206.84,80.81,933.27,11409.5,5.11,0.93,Ceramic/Sand,HydroProp,40/80,14.84,415.57,415.57,1627.59,63664.08333,11962.5,53862.0,7347.0,344.0,64,0,156.57558139534885,0
4369,169,403,152,3250,3232,17966,10622,0.498630762,0.45244641,0.319662061,Water: SLB-WideFrac (YF)/HiWAY,2043.16,72.97,11286.3,403.08,28,2206.84,80.81,933.27,11409.5,5.11,0.93,Ceramic/Sand,HydroProp,40/80,14.84,415.57,415.57,1627.59,63664.08333,11962.5,0.0,0.0,501.3333333333333,65,modified,100831.03779069768,modified
4370,169,403,152,3250,3232,17966,10622,0.498630762,0.45244641,0.319662061,Water: SLB-WideFrac (YF)/HiWAY,2043.16,72.97,11286.3,403.08,28,2206.84,80.81,933.27,11409.5,5.11,0.93,Ceramic/Sand,HydroProp,40/80,14.84,415.57,415.57,1627.59,63664.08333,11962.5,403011.0,173760.0,2.0,66,0,201505.5,0
4371,169,403,152,3250,3232,17966,10622,0.498630762,0.45244641,0.319662061,Water: SLB-WideFrac (YF)/HiWAY,2043.16,72.97,11286.3,403.08,28,2206.84,80.81,933.27,11409.5,5.11,0.93,Ceramic/Sand,HydroProp,40/80,14.84,415.57,415.57,1627.59,63664.08333,11962.5,123813.0,18387.0,580.0,67,0,213.4706896551724,0
4372,169,403,152,3250,3232,17966,10622,0.498630762,0.45244641,0.319662061,Water: SLB-WideFrac (YF)/HiWAY,2043.16,72.97,11286.3,403.08,28,2206.84,80.81,933.27,11409.5,5.11,0.93,Ceramic/Sand,HydroProp,40/80,14.84,415.57,415.57,1627.59,63664.08333,11962.5,73659.0,9339.0,676.0,68,0,108.96301775147928,0
4373,169,403,152,3250,3232,17966,10622,0.498630762,0.45244641,0.319662061,Water: SLB-WideFrac (YF)/HiWAY,2043.16,72.97,11286.3,403.08,28,2206.84,80.81,933.27,11409.5,5.11,0.93,Ceramic/Sand,HydroProp,40/80,14.84,415.57,415.57,1627.59,63664.08333,11962.5,57210.0,7770.0,640.0,69,0,89.390625,0
4374,169,403,152,3250,3232,17966,10622,0.498630762,0.45244641,0.319662061,Water: SLB-WideFrac (YF)/HiWAY,2043.16,72.97,11286.3,403.08,28,2206.84,80.81,933.27,11409.5,5.11,0.93,Ceramic/Sand,HydroProp,40/80,14.84,415.57,415.57,1627.59,63664.08333,11962.5,41046.0,5682.0,614.0,70,0,66.85016286644951,0
4375,169,403,152,3250,3232,17966,10622,0.498630762,0.45244641,0.319662061,Water: SLB-WideFrac (YF)/HiWAY,2043.16,72.97,11286.3,403.08,28,2206.84,80.81,933.27,11409.5,5.11,0.93,Ceramic/Sand,HydroProp,40/80,14.84,415.57,415.57,1627.59,63664.08333,11962.5,26610.0,3414.0,711.0,71,0,37.426160337552744,0
4376,169,403,152,3250,3232,17966,10622,0.498630762,0.45244641,0.319662061,Water: SLB-WideFrac (YF)/HiWAY,2043.16,72.97,11286.3,403.08,28,2206.84,80.81,933.27,11409.5,5.11,0.93,Ceramic/Sand,HydroProp,40/80,14.84,415.57,415.57,1627.59,63664.08333,11962.5,19497.0,2562.0,724.0,72,0,26.929558011049725,0
4377,169,403,152,3250,3232,17966,10622,0.498630762,0.45244641,0.319662061,Water: SLB-WideFrac (YF)/HiWAY,2043.16,72.97,11286.3,403.08,28,2206.84,80.81,933.27,11409.5,5.11,0.93,Ceramic/Sand,HydroProp,40/80,14.84,415.57,415.57,1627.59,63664.08333,11962.5,17001.0,2097.0,673.0,73,0,25.26151560178306,0
4378,169,403,152,3250,3232,17966,10622,0.498630762,0.45244641,0.319662061,Water: SLB-WideFrac (YF)/HiWAY,2043.16,72.97,11286.3,403.08,28,2206.84,80.81,933.27,11409.5,5.11,0.93,Ceramic/Sand,HydroProp,40/80,14.84,415.57,415.57,1627.59,63664.08333,11962.5,41586.0,4668.0,389.0,74,0,106.90488431876607,0
4379,169,403,152,3250,3232,17966,10622,0.498630762,0.45244641,0.319662061,Water: SLB-WideFrac (YF)/HiWAY,2043.16,72.97,11286.3,403.08,28,2206.84,80.81,933.27,11409.5,5.11,0.93,Ceramic/Sand,HydroProp,40/80,14.84,415.57,415.57,1627.59,63664.08333,11962.5,34032.0,5703.0,255.0,75,0,133.45882352941177,0
4380,169,403,152,3250,3232,17966,10622,0.498630762,0.45244641,0.319662061,Water: SLB-WideFrac (YF)/HiWAY,2043.16,72.97,11286.3,403.08,28,2206.84,80.81,933.27,11409.5,5.11,0.93,Ceramic/Sand,HydroProp,40/80,14.84,415.57,415.57,1627.59,63664.08333,11962.5,12738.0,1398.0,730.0,76,0,17.44931506849315,0
4381,169,403,152,3250,3232,17966,10622,0.498630762,0.45244641,0.319662061,Water: SLB-WideFrac (YF)/HiWAY,2043.16,72.97,11286.3,403.08,28,2206.84,80.81,933.27,11409.5,5.11,0.93,Ceramic/Sand,HydroProp,40/80,14.84,415.57,415.57,1627.59,63664.08333,11962.5,11757.0,2481.0,665.0,77,0,17.6796992481203,0
4382,169,403,152,3250,3232,17966,10622,0.498630762,0.45244641,0.319662061,Water: SLB-WideFrac (YF)/HiWAY,2043.16,72.97,11286.3,403.08,28,2206.84,80.81,933.27,11409.5,5.11,0.93,Ceramic/Sand,HydroProp,40/80,14.84,415.57,415.57,1627.59,63664.08333,11962.5,16206.0,3255.0,686.0,78,0,23.62390670553936,0
4383,169,403,152,3250,3232,17966,10622,0.498630762,0.45244641,0.319662061,Water: SLB-WideFrac (YF)/HiWAY,2043.16,72.97,11286.3,403.08,28,2206.84,80.81,933.27,11409.5,5.11,0.93,Ceramic/Sand,HydroProp,40/80,14.84,415.57,415.57,1627.59,63664.08333,11962.5,12000.0,1977.0,684.0,79,0,17.54385964912281,0
4384,169,403,152,3250,3232,17966,10622,0.498630762,0.45244641,0.319662061,Water: SLB-WideFrac (YF)/HiWAY,2043.16,72.97,11286.3,403.08,28,2206.84,80.81,933.27,11409.5,5.11,0.93,Ceramic/Sand,HydroProp,40/80,14.84,415.57,415.57,1627.59,63664.08333,11962.5,14907.0,2223.0,699.0,80,0,21.326180257510728,0
4385,169,403,152,3250,3232,17966,10622,0.498630762,0.45244641,0.319662061,Water: SLB-WideFrac (YF)/HiWAY,2043.16,72.97,11286.3,403.08,28,2206.84,80.81,933.27,11409.5,5.11,0.93,Ceramic/Sand,HydroProp,40/80,14.84,415.57,415.57,1627.59,63664.08333,11962.5,15720.0,2136.0,510.0,81,0,30.823529411764707,0
4386,169,403,152,3250,3232,17966,10622,0.498630762,0.45244641,0.319662061,Water: SLB-WideFrac (YF)/HiWAY,2043.16,72.97,11286.3,403.08,28,2206.84,80.81,933.27,11409.5,5.11,0.93,Ceramic/Sand,HydroProp,40/80,14.84,415.57,415.57,1627.59,63664.08333,11962.5,13941.0,1689.0,646.0,82,0,21.58049535603715,0
4387,169,403,152,3250,3232,17966,10622,0.498630762,0.45244641,0.319662061,Water: SLB-WideFrac (YF)/HiWAY,2043.16,72.97,11286.3,403.08,28,2206.84,80.81,933.27,11409.5,5.11,0.93,Ceramic/Sand,HydroProp,40/80,14.84,415.57,415.57,1627.59,63664.08333,11962.5,13215.0,1386.0,739.0,83,0,17.882273342354534,0
